Entry,Cat_Structure,Laboratory,Catalyst,Substrate,Ligand,Oxidant,Solvent,Solv_opt_freq20,Solv_opt_freq25,Solv_Hbond_ac,Solv_Hbond_bs,Solv_surf_tens,Solv_diele_cst,Solv_aromcity,Solv_elect_halo,Temp_K,Yield,EE,Configuration,Substrate_quant_mmol,Catalyst_quant_mmol,Ligand_quant_mmol,Oxidant_quant_mmol,Additive_quant_mL,Solution_vol_mL,Time_h,BalabanJ_Cat,BalabanJ_Sub,BalabanJ_Sol,Cat-SMILES,Sub-SMILES,Sol-SMILES,BertzCT_Cat,BertzCT_Sub,BertzCT_Sol,Chi0_Cat,Chi0_Sub,Chi0_Sol,Chi0n_Cat,Chi0n_Sub,Chi0n_Sol,Chi0v_Cat,Chi0v_Sub,Chi0v_Sol,Chi1_Cat,Chi1_Sub,Chi1_Sol,Chi1n_Cat,Chi1n_Sub,Chi1n_Sol,Chi1v_Cat,Chi1v_Sub,Chi1v_Sol,Chi2n_Cat,Chi2n_Sub,Chi2n_Sol,Chi2v_Cat,Chi2v_Sub,Chi2v_Sol,Chi3n_Cat,Chi3n_Sub,Chi3n_Sol,Chi3v_Cat,Chi3v_Sub,Chi3v_Sol,Chi4n_Cat,Chi4n_Sub,Chi4n_Sol,Chi4v_Cat,Chi4v_Sub,Chi4v_Sol,EState_VSA1_Cat,EState_VSA1_Sub,EState_VSA1_Sol,EState_VSA10_Cat,EState_VSA10_Sub,EState_VSA10_Sol,EState_VSA11_Cat,EState_VSA11_Sub,EState_VSA11_Sol,EState_VSA2_Cat,EState_VSA2_Sub,EState_VSA2_Sol,EState_VSA3_Cat,EState_VSA3_Sub,EState_VSA3_Sol,EState_VSA4_Cat,EState_VSA4_Sub,EState_VSA4_Sol,EState_VSA5_Cat,EState_VSA5_Sub,EState_VSA5_Sol,EState_VSA6_Cat,EState_VSA6_Sub,EState_VSA6_Sol,EState_VSA7_Cat,EState_VSA7_Sub,EState_VSA7_Sol,EState_VSA8_Cat,EState_VSA8_Sub,EState_VSA8_Sol,EState_VSA9_Cat,EState_VSA9_Sub,EState_VSA9_Sol,HallKierAlpha_Cat,HallKierAlpha_Sub,HallKierAlpha_Sol,HeavyAtomCount_Cat,HeavyAtomCount_Sub,HeavyAtomCount_Sol,HeavyAtomMolWt_Cat,HeavyAtomMolWt_Sub,HeavyAtomMolWt_Sol,Kappa1_Cat,Kappa1_Sub,Kappa1_Sol,Kappa2_Cat,Kappa2_Sub,Kappa2_Sol,Kappa3_Cat,Kappa3_Sub,Kappa3_Sol,MaxAbsEStateIndex_Cat,MaxAbsEStateIndex_Sub,MaxAbsEStateIndex_Sol,MaxAbsPartialCharge_Cat,MaxAbsPartialCharge_Sub,MaxAbsPartialCharge_Sol,MaxEStateIndex_Cat,MaxEStateIndex_Sub,MaxEStateIndex_Sol,MaxPartialCharge_Cat,MaxPartialCharge_Sub,MaxPartialCharge_Sol,MinAbsEStateIndex_Cat,MinAbsEStateIndex_Sub,MinAbsEStateIndex_Sol,MinAbsPartialCharge_Cat,MinAbsPartialCharge_Sub,MinAbsPartialCharge_Sol,MinEStateIndex_Cat,MinEStateIndex_Sub,MinEStateIndex_Sol,MinPartialCharge_Cat,MinPartialCharge_Sub,MinPartialCharge_Sol,MolLogP_Cat,MolLogP_Sub,MolLogP_Sol,MolMR_Cat,MolMR_Sub,MolMR_Sol,MolWt_Cat,MolWt_Sub,MolWt_Sol,NHOHCount_Cat,NHOHCount_Sub,NHOHCount_Sol,NOCount_Cat,NOCount_Sub,NOCount_Sol,NumAliphaticCarbocycles_Cat,NumAliphaticCarbocycles_Sub,NumAliphaticCarbocycles_Sol,NumAliphaticHeterocycles_Cat,NumAliphaticHeterocycles_Sub,NumAliphaticHeterocycles_Sol,NumAliphaticRings_Cat,NumAliphaticRings_Sub,NumAliphaticRings_Sol,NumAromaticCarbocycles_Cat,NumAromaticCarbocycles_Sub,NumAromaticCarbocycles_Sol,NumAromaticHeterocycles_Cat,NumAromaticHeterocycles_Sub,NumAromaticHeterocycles_Sol,NumAromaticRings_Cat,NumAromaticRings_Sub,NumAromaticRings_Sol,NumHAcceptors_Cat,NumHAcceptors_Sub,NumHAcceptors_Sol,NumHDonors_Cat,NumHDonors_Sub,NumHDonors_Sol,NumHeteroatoms_Cat,NumHeteroatoms_Sub,NumHeteroatoms_Sol,NumRadicalElectrons_Cat,NumRadicalElectrons_Sub,NumRadicalElectrons_Sol,NumRotatableBonds_Cat,NumRotatableBonds_Sub,NumRotatableBonds_Sol,NumSaturatedCarbocycles_Cat,NumSaturatedCarbocycles_Sub,NumSaturatedCarbocycles_Sol,NumSaturatedHeterocycles_Cat,NumSaturatedHeterocycles_Sub,NumSaturatedHeterocycles_Sol,NumSaturatedRings_Cat,NumSaturatedRings_Sub,NumSaturatedRings_Sol,NumValenceElectrons_Cat,NumValenceElectrons_Sub,NumValenceElectrons_Sol,PEOE_VSA1_Cat,PEOE_VSA1_Sub,PEOE_VSA1_Sol,PEOE_VSA10_Cat,PEOE_VSA10_Sub,PEOE_VSA10_Sol,PEOE_VSA11_Cat,PEOE_VSA11_Sub,PEOE_VSA11_Sol,PEOE_VSA12_Cat,PEOE_VSA12_Sub,PEOE_VSA12_Sol,PEOE_VSA13_Cat,PEOE_VSA13_Sub,PEOE_VSA13_Sol,PEOE_VSA14_Cat,PEOE_VSA14_Sub,PEOE_VSA14_Sol,PEOE_VSA2_Cat,PEOE_VSA2_Sub,PEOE_VSA2_Sol,PEOE_VSA3_Cat,PEOE_VSA3_Sub,PEOE_VSA3_Sol,PEOE_VSA4_Cat,PEOE_VSA4_Sub,PEOE_VSA4_Sol,PEOE_VSA5_Cat,PEOE_VSA5_Sub,PEOE_VSA5_Sol,PEOE_VSA6_Cat,PEOE_VSA6_Sub,PEOE_VSA6_Sol,PEOE_VSA7_Cat,PEOE_VSA7_Sub,PEOE_VSA7_Sol,PEOE_VSA8_Cat,PEOE_VSA8_Sub,PEOE_VSA8_Sol,PEOE_VSA9_Cat,PEOE_VSA9_Sub,PEOE_VSA9_Sol,SMR_VSA1_Cat,SMR_VSA1_Sub,SMR_VSA1_Sol,SMR_VSA10_Cat,SMR_VSA10_Sub,SMR_VSA10_Sol,SMR_VSA2_Cat,SMR_VSA2_Sub,SMR_VSA2_Sol,SMR_VSA3_Cat,SMR_VSA3_Sub,SMR_VSA3_Sol,SMR_VSA4_Cat,SMR_VSA4_Sub,SMR_VSA4_Sol,SMR_VSA5_Cat,SMR_VSA5_Sub,SMR_VSA5_Sol,SMR_VSA6_Cat,SMR_VSA6_Sub,SMR_VSA6_Sol,SMR_VSA7_Cat,SMR_VSA7_Sub,SMR_VSA7_Sol,SMR_VSA8_Cat,SMR_VSA8_Sub,SMR_VSA8_Sol,SMR_VSA9_Cat,SMR_VSA9_Sub,SMR_VSA9_Sol,SlogP_VSA1_Cat,SlogP_VSA1_Sub,SlogP_VSA1_Sol,SlogP_VSA10_Cat,SlogP_VSA10_Sub,SlogP_VSA10_Sol,SlogP_VSA11_Cat,SlogP_VSA11_Sub,SlogP_VSA11_Sol,SlogP_VSA12_Cat,SlogP_VSA12_Sub,SlogP_VSA12_Sol,SlogP_VSA2_Cat,SlogP_VSA2_Sub,SlogP_VSA2_Sol,SlogP_VSA3_Cat,SlogP_VSA3_Sub,SlogP_VSA3_Sol,SlogP_VSA4_Cat,SlogP_VSA4_Sub,SlogP_VSA4_Sol,SlogP_VSA5_Cat,SlogP_VSA5_Sub,SlogP_VSA5_Sol,SlogP_VSA6_Cat,SlogP_VSA6_Sub,SlogP_VSA6_Sol,SlogP_VSA7_Cat,SlogP_VSA7_Sub,SlogP_VSA7_Sol,SlogP_VSA8_Cat,SlogP_VSA8_Sub,SlogP_VSA8_Sol,SlogP_VSA9_Cat,SlogP_VSA9_Sub,SlogP_VSA9_Sol,TPSA_Cat,TPSA_Sub,TPSA_Sol,VSA_EState1_Cat,VSA_EState1_Sub,VSA_EState1_Sol,VSA_EState10_Cat,VSA_EState10_Sub,VSA_EState10_Sol,VSA_EState2_Cat,VSA_EState2_Sub,VSA_EState2_Sol,VSA_EState3_Cat,VSA_EState3_Sub,VSA_EState3_Sol,VSA_EState4_Cat,VSA_EState4_Sub,VSA_EState4_Sol,VSA_EState5_Cat,VSA_EState5_Sub,VSA_EState5_Sol,VSA_EState6_Cat,VSA_EState6_Sub,VSA_EState6_Sol,VSA_EState7_Cat,VSA_EState7_Sub,VSA_EState7_Sol,VSA_EState8_Cat,VSA_EState8_Sub,VSA_EState8_Sol,VSA_EState9_Cat,VSA_EState9_Sub,VSA_EState9_Sol,BalabanJ_Lig,Lig-SMILES,BertzCT_Lig,Chi0_Lig,Chi0n_Lig,Chi0v_Lig,Chi1_Lig,Chi1n_Lig,Chi1v_Lig,Chi2n_Lig,Chi2v_Lig,Chi3n_Lig,Chi3v_Lig,Chi4n_Lig,Chi4v_Lig,EState_VSA1_Lig,EState_VSA10_Lig,EState_VSA11_Lig,EState_VSA2_Lig,EState_VSA3_Lig,EState_VSA4_Lig,EState_VSA5_Lig,EState_VSA6_Lig,EState_VSA7_Lig,EState_VSA8_Lig,EState_VSA9_Lig,HallKierAlpha_Lig,HeavyAtomCount_Lig,HeavyAtomMolWt_Lig,Kappa1_Lig,Kappa2_Lig,Kappa3_Lig,MaxAbsEStateIndex_Lig,MaxAbsPartialCharge_Lig,MaxEStateIndex_Lig,MaxPartialCharge_Lig,MinAbsEStateIndex_Lig,MinAbsPartialCharge_Lig,MinEStateIndex_Lig,MinPartialCharge_Lig,MolLogP_Lig,MolMR_Lig,MolWt_Lig,NHOHCount_Lig,NOCount_Lig,NumAliphaticCarbocycles_Lig,NumAliphaticHeterocycles_Lig,NumAliphaticRings_Lig,NumAromaticCarbocycles_Lig,NumAromaticHeterocycles_Lig,NumAromaticRings_Lig,NumHAcceptors_Lig,NumHDonors_Lig,NumHeteroatoms_Lig,NumRadicalElectrons_Lig,NumRotatableBonds_Lig,NumSaturatedCarbocycles_Lig,NumSaturatedHeterocycles_Lig,NumSaturatedRings_Lig,NumValenceElectrons_Lig,PEOE_VSA1_Lig,PEOE_VSA10_Lig,PEOE_VSA11_Lig,PEOE_VSA12_Lig,PEOE_VSA13_Lig,PEOE_VSA14_Lig,PEOE_VSA2_Lig,PEOE_VSA3_Lig,PEOE_VSA4_Lig,PEOE_VSA5_Lig,PEOE_VSA6_Lig,PEOE_VSA7_Lig,PEOE_VSA8_Lig,PEOE_VSA9_Lig,SMR_VSA1_Lig,SMR_VSA10_Lig,SMR_VSA2_Lig,SMR_VSA3_Lig,SMR_VSA4_Lig,SMR_VSA5_Lig,SMR_VSA6_Lig,SMR_VSA7_Lig,SMR_VSA8_Lig,SMR_VSA9_Lig,SlogP_VSA1_Lig,SlogP_VSA10_Lig,SlogP_VSA11_Lig,SlogP_VSA12_Lig,SlogP_VSA2_Lig,SlogP_VSA3_Lig,SlogP_VSA4_Lig,SlogP_VSA5_Lig,SlogP_VSA6_Lig,SlogP_VSA7_Lig,SlogP_VSA8_Lig,SlogP_VSA9_Lig,TPSA_Lig,VSA_EState1_Lig,VSA_EState10_Lig,VSA_EState2_Lig,VSA_EState3_Lig,VSA_EState4_Lig,VSA_EState5_Lig,VSA_EState6_Lig,VSA_EState7_Lig,VSA_EState8_Lig,VSA_EState9_Lig
96,VO(acac)2,Bryliakov,Bryliakov_C1,Bryliakov_S1,Bryliakov_L1,TBHP,toluene,1.4961,1.4936,0,0.14,40.2,2.3741,0.857,0,313.15,97,40,NA,0.2,0.004,0.025,0.3,NA,2,8,7.85E-08,3.705911539,3.02146531,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,C=CC(C)(O)CCC=C(C)C,Cc1ccccc1,48.47404749,150.2557124,129.9656602,11.99925536,8.905777394,5.112884175,9.90266861,7.723234477,4.386751346,11.29936391,7.723234477,4.386751346,7.28751206,4.977162391,3.39384685,5.143581072,3.971007038,2.410683603,7.994573407,3.971007038,2.410683603,4.272118167,3.38144649,1.654700538,7.740340594,3.38144649,1.654700538,2.215413971,1.642813197,0.940455735,6.024453705,1.642813197,0.940455735,1.959978749,0.755126614,0.534377897,5.891421124,0.755126614,0.534377897,13.39171742,5.601050811,0,3.674125819,5.106527395,0,0,0,0,0,0,0,36.59154203,0,0,0,12.84164325,0,0,5.57310453,5.563451492,27.6949488,12.99975731,0,0,0,18.19910121,0,26.50243019,19.05647134,13.2869893,0,0,0.224415584,-0.56,-0.78,16,11,7,251.049,136.109,84.077,12.67539004,10.44,4.380771704,3.866870061,4.345263593,1.78328604,2.39561658,5.863728814,1.038264132,12.76638889,9.488774565,2.083333333,nan,0.386091503,0.062249086,12.76638889,9.488774565,2.083333333,nan,0.079954328,-0.039774526,0.517068689,0.702430556,1.321759259,nan,0.079954328,0.039774526,-5.296990741,-0.702430556,1.321759259,nan,-0.386091503,-0.062249086,2.56126,2.6698,1.99502,48.3345,49.4858,31.179,267.177,154.253,92.141,0,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,64,36,0,5.106527395,0,0,0,0,0,0,0,0,0,0,0,0,0,94.63932336,0,0,0,0,0,0,0,0,0,0,0,0,6.578935684,0,0,17.72514474,35.89528683,0,33.61285484,6.9237372,0,0,0,0,5.601050811,0,30.35283253,5.106527395,0,0,0,0,0,0,0,0,0,0,0,0,0,40.53659204,39.21390566,6.9237372,0,0,0,23.74989878,24.30408043,35.89528683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.70757821,0,30.35283253,0,0,23.74989878,0,6.9237372,40.53659204,33.61285484,5.563451492,0,24.30408043,30.33183534,0,0,0,0,0,0,0,0,0,62.27,20.23,0,34.06472222,0,0,-5.296990741,0,0,0,0,0,0,9.488774565,0,0,0.59373819,1.321759259,2.360185185,0,0,0,0,10.26157407,1.034137377,5.381782407,0,6.954612623,9.452371504,2.083333333,0,0,0,2.025066365,Cc1nn(CCO)c2c1C1C(C2)C1(C)C,419.5017643,10.79252874,9.617661668,9.617661668,7.069715439,5.740829546,5.740829546,5.502183466,5.502183466,4.369519345,4.369519345,3.449215722,3.449215722,0,0,0,6.606881965,11.95974688,18.25663372,16.95130748,0,4.681802935,25.86989341,5.106527395,-0.83,15,188.145,9.399859459,2.642333644,1.018329811,8.9791671,0.39445039,8.9791671,0.064371747,0.186791856,0.064371747,0.186791856,-0.39445039,1.47952,57.7658,206.289,1,3,2,0,2,0,1,1,3,1,3,0,2,1,0,1,82,5.106527395,0,0,0,0,0,4.681802935,0,5.098681808,0,13.8474744,30.59536138,11.25737949,18.84556637,5.106527395,0,0,9.780484743,11.33289652,39.65469567,6.606881965,16.95130748,0,0,0,0,0,0,21.4938941,12.96557803,18.25663372,36.71668793,0,0,0,0,38.05,2.006851852,0,0,13.5004634,4.537994024,1.563968254,0,1.160555556,7.646833585,0
93,VO(acac)2,Bryliakov,Bryliakov_C1,Bryliakov_S1,Bryliakov_L1,TBHP,dichloromethane,1.4242,1.4241,0.1,0.05,39.15,8.93,0,0.667,293.15,92,26,NA,0.2,0.004,0.025,0.3,NA,2,24,7.85E-08,3.705911539,1.632993162,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,C=CC(C)(O)CCC=C(C)C,ClCCl,48.47404749,150.2557124,2.754887502,11.99925536,8.905777394,2.707106781,9.90266861,7.723234477,1.463035727,11.29936391,7.723234477,2.974893619,7.28751206,4.977162391,1.414213562,5.143581072,3.971007038,0.534522484,7.994573407,3.971007038,1.603567451,4.272118167,3.38144649,0.101015254,7.740340594,3.38144649,0.90913729,2.215413971,1.642813197,0,6.024453705,1.642813197,0,1.959978749,0.755126614,0,5.891421124,0.755126614,0,13.39171742,5.601050811,0,3.674125819,5.106527395,0,0,0,0,0,0,5.339185267,36.59154203,0,0,0,12.84164325,0,0,5.57310453,0,27.6949488,12.99975731,0,0,0,0,0,26.50243019,0,13.2869893,0,23.20187978,0.224415584,-0.56,0.58,16,11,3,251.049,136.109,82.917,12.67539004,10.44,3.58,3.866870061,4.345263593,2.58,2.39561658,5.863728814,2.58,12.76638889,9.488774565,4.763888889,nan,0.386091503,0.10913233,12.76638889,9.488774565,4.763888889,nan,0.079954328,0.09670639,0.517068689,0.702430556,0.194444444,nan,0.079954328,0.09670639,-5.296990741,-0.702430556,0.194444444,nan,-0.386091503,-0.10913233,2.56126,2.6698,1.4215,48.3345,49.4858,16.573,267.177,154.253,84.933,0,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,64,20,0,5.106527395,0,0,0,0,0,0,0,0,0,0,0,0,0,94.63932336,0,0,0,0,0,0,0,0,0,0,0,0,6.578935684,23.20187978,0,17.72514474,0,0,33.61285484,0,0,0,0,0,5.601050811,5.339185267,30.35283253,5.106527395,0,0,0,23.20187978,0,0,0,0,0,0,0,0,0,40.53659204,39.21390566,0,0,0,5.339185267,23.74989878,24.30408043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.20187978,0,10.70757821,5.339185267,30.35283253,0,0,23.74989878,0,0,40.53659204,33.61285484,0,0,24.30408043,0,0,0,0,0,0,0,0,0,0,62.27,20.23,0,34.06472222,0,0,-5.296990741,0,9.527777778,0,0,0,0,9.488774565,0.194444444,0,0.59373819,0,2.360185185,0,0,0,0,0,1.034137377,5.381782407,0,6.954612623,9.452371504,0,0,0,0,2.025066365,Cc1nn(CCO)c2c1C1C(C2)C1(C)C,419.5017643,10.79252874,9.617661668,9.617661668,7.069715439,5.740829546,5.740829546,5.502183466,5.502183466,4.369519345,4.369519345,3.449215722,3.449215722,0,0,0,6.606881965,11.95974688,18.25663372,16.95130748,0,4.681802935,25.86989341,5.106527395,-0.83,15,188.145,9.399859459,2.642333644,1.018329811,8.9791671,0.39445039,8.9791671,0.064371747,0.186791856,0.064371747,0.186791856,-0.39445039,1.47952,57.7658,206.289,1,3,2,0,2,0,1,1,3,1,3,0,2,1,0,1,82,5.106527395,0,0,0,0,0,4.681802935,0,5.098681808,0,13.8474744,30.59536138,11.25737949,18.84556637,5.106527395,0,0,9.780484743,11.33289652,39.65469567,6.606881965,16.95130748,0,0,0,0,0,0,21.4938941,12.96557803,18.25663372,36.71668793,0,0,0,0,38.05,2.006851852,0,0,13.5004634,4.537994024,1.563968254,0,1.160555556,7.646833585,0
92,VO(acac)2,Bryliakov,Bryliakov_C1,Bryliakov_S1,Bryliakov_L1,TBHP,chloroform,1.4459,1.4431,0.15,0.02,38.39,4.7113,0,0.75,293.15,90,18,NA,0.2,0.004,0.025,0.3,NA,2,24,7.85E-08,3.705911539,2.323790008,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,C=CC(C)(O)CCC=C(C)C,ClC(Cl)Cl,48.47404749,150.2557124,8,11.99925536,8.905777394,3.577350269,9.90266861,7.723234477,1.711243688,11.29936391,7.723234477,3.979030526,7.28751206,4.977162391,1.732050808,5.143581072,3.971007038,0.654653671,7.994573407,3.971007038,1.963961012,4.272118167,3.38144649,0.24743583,7.740340594,3.38144649,2.226922467,2.215413971,1.642813197,0,6.024453705,1.642813197,0,1.959978749,0.755126614,0,5.891421124,0.755126614,0,13.39171742,5.601050811,4.295451512,3.674125819,5.106527395,0,0,0,0,0,0,0,36.59154203,0,0,0,12.84164325,0,0,5.57310453,0,27.6949488,12.99975731,0,0,0,0,0,26.50243019,0,13.2869893,0,34.80281967,0.224415584,-0.56,0.87,16,11,4,251.049,136.109,118.37,12.67539004,10.44,4.87,3.866870061,4.345263593,2.128397933,2.39561658,5.863728814,13.25948342,12.76638889,9.488774565,4.805555556,nan,0.386091503,0.180106635,12.76638889,9.488774565,4.805555556,nan,0.079954328,0.180106635,0.517068689,0.702430556,0.75,nan,0.079954328,0.087411528,-5.296990741,-0.702430556,-0.75,nan,-0.386091503,-0.087411528,2.56126,2.6698,1.9864,48.3345,49.4858,21.347,267.177,154.253,119.378,0,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,64,26,0,5.106527395,0,0,0,0,0,0,4.295451512,0,0,0,0,0,0,94.63932336,0,0,0,0,0,0,0,0,0,0,0,0,6.578935684,0,0,17.72514474,34.80281967,0,33.61285484,0,0,0,0,0,5.601050811,0,30.35283253,5.106527395,0,0,0,34.80281967,0,0,0,0,0,0,0,0,0,40.53659204,39.21390566,4.295451512,0,0,0,23.74989878,24.30408043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.80281967,0,10.70757821,4.295451512,30.35283253,0,0,23.74989878,0,0,40.53659204,33.61285484,0,0,24.30408043,0,0,0,0,0,0,0,0,0,0,62.27,20.23,0,34.06472222,0,-0.75,-5.296990741,0,14.41666667,0,0,0,0,9.488774565,0,0,0.59373819,0,2.360185185,0,0,0,0,0,1.034137377,5.381782407,0,6.954612623,9.452371504,0,0,0,0,2.025066365,Cc1nn(CCO)c2c1C1C(C2)C1(C)C,419.5017643,10.79252874,9.617661668,9.617661668,7.069715439,5.740829546,5.740829546,5.502183466,5.502183466,4.369519345,4.369519345,3.449215722,3.449215722,0,0,0,6.606881965,11.95974688,18.25663372,16.95130748,0,4.681802935,25.86989341,5.106527395,-0.83,15,188.145,9.399859459,2.642333644,1.018329811,8.9791671,0.39445039,8.9791671,0.064371747,0.186791856,0.064371747,0.186791856,-0.39445039,1.47952,57.7658,206.289,1,3,2,0,2,0,1,1,3,1,3,0,2,1,0,1,82,5.106527395,0,0,0,0,0,4.681802935,0,5.098681808,0,13.8474744,30.59536138,11.25737949,18.84556637,5.106527395,0,0,9.780484743,11.33289652,39.65469567,6.606881965,16.95130748,0,0,0,0,0,0,21.4938941,12.96557803,18.25663372,36.71668793,0,0,0,0,38.05,2.006851852,0,0,13.5004634,4.537994024,1.563968254,0,1.160555556,7.646833585,0
95,VO(acac)2,Bryliakov,Bryliakov_C1,Bryliakov_S1,Bryliakov_L1,TBHP,toluene,1.4961,1.4936,0,0.14,40.2,2.3741,0.857,0,293.15,97,56,NA,0.2,0.004,0.025,0.3,NA,2,24,7.85E-08,3.705911539,3.02146531,CC1CC(C)~O~[V]2(=O)(~O~1)~O~C(C)CC(C)~O~2,C=CC(C)(O)CCC=C(C)C,Cc1ccccc1,48.47404749,150.2557124,129.9656602,11.99925536,8.905777394,5.112884175,9.90266861,7.723234477,4.386751346,11.29936391,7.723234477,4.386751346,7.28751206,4.977162391,3.39384685,5.143581072,3.971007038,2.410683603,7.994573407,3.971007038,2.410683603,4.272118167,3.38144649,1.654700538,7.740340594,3.38144649,1.654700538,2.215413971,1.642813197,0.940455735,6.024453705,1.642813197,0.940455735,1.959978749,0.755126614,0.534377897,5.891421124,0.755126614,0.534377897,13.39171742,5.601050811,0,3.674125819,5.106527395,0,0,0,0,0,0,0,36.59154203,0,0,0,12.84164325,0,0,5.57310453,5.563451492,27.6949488,12.99975731,0,0,0,18.19910121,0,26.50243019,19.05647134,13.2869893,0,0,0.224415584,-0.56,-0.78,16,11,7,251.049,136.109,84.077,12.67539004,10.44,4.380771704,3.866870061,4.345263593,1.78328604,2.39561658,5.863728814,1.038264132,12.76638889,9.488774565,2.083333333,nan,0.386091503,0.062249086,12.76638889,9.488774565,2.083333333,nan,0.079954328,-0.039774526,0.517068689,0.702430556,1.321759259,nan,0.079954328,0.039774526,-5.296990741,-0.702430556,1.321759259,nan,-0.386091503,-0.062249086,2.56126,2.6698,1.99502,48.3345,49.4858,31.179,267.177,154.253,92.141,0,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,64,36,0,5.106527395,0,0,0,0,0,0,0,0,0,0,0,0,0,94.63932336,0,0,0,0,0,0,0,0,0,0,0,0,6.578935684,0,0,17.72514474,35.89528683,0,33.61285484,6.9237372,0,0,0,0,5.601050811,0,30.35283253,5.106527395,0,0,0,0,0,0,0,0,0,0,0,0,0,40.53659204,39.21390566,6.9237372,0,0,0,23.74989878,24.30408043,35.89528683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.70757821,0,30.35283253,0,0,23.74989878,0,6.9237372,40.53659204,33.61285484,5.563451492,0,24.30408043,30.33183534,0,0,0,0,0,0,0,0,0,62.27,20.23,0,34.06472222,0,0,-5.296990741,0,0,0,0,0,0,9.488774565,0,0,0.59373819,1.321759259,2.360185185,0,0,0,0,10.26157407,1.034137377,5.381782407,0,6.954612623,9.452371504,2.083333333,0,0,0,2.025066365,Cc1nn(CCO)c2c1C1C(C2)C1(C)C,419.5017643,10.79252874,9.617661668,9.617661668,7.069715439,5.740829546,5.740829546,5.502183466,5.502183466,4.369519345,4.369519345,3.449215722,3.449215722,0,0,0,6.606881965,11.95974688,18.25663372,16.95130748,0,4.681802935,25.86989341,5.106527395,-0.83,15,188.145,9.399859459,2.642333644,1.018329811,8.9791671,0.39445039,8.9791671,0.064371747,0.186791856,0.064371747,0.186791856,-0.39445039,1.47952,57.7658,206.289,1,3,2,0,2,0,1,1,3,1,3,0,2,1,0,1,82,5.106527395,0,0,0,0,0,4.681802935,0,5.098681808,0,13.8474744,30.59536138,11.25737949,18.84556637,5.106527395,0,0,9.780484743,11.33289652,39.65469567,6.606881965,16.95130748,0,0,0,0,0,0,21.4938941,12.96557803,18.25663372,36.71668793,0,0,0,0,38.05,2.006851852,0,0,13.5004634,4.537994024,1.563968254,0,1.160555556,7.646833585,0
