SMILES,BalabanJ_Lig,BertzCT_Lig,Chi0_Lig,Chi0n_Lig,Chi0v_Lig,Chi1_Lig,Chi1n_Lig,Chi1v_Lig,Chi2n_Lig,Chi2v_Lig,Chi3n_Lig,Chi3v_Lig,Chi4n_Lig,Chi4v_Lig,EState_VSA1_Lig,EState_VSA10_Lig,EState_VSA11_Lig,EState_VSA2_Lig,EState_VSA3_Lig,EState_VSA4_Lig,EState_VSA5_Lig,EState_VSA6_Lig,EState_VSA7_Lig,EState_VSA8_Lig,EState_VSA9_Lig,HallKierAlpha_Lig,HeavyAtomCount_Lig,HeavyAtomMolWt_Lig,Kappa1_Lig,Kappa2_Lig,Kappa3_Lig,MaxAbsEStateIndex_Lig,MaxAbsPartialCharge_Lig,MaxEStateIndex_Lig,MaxPartialCharge_Lig,MinAbsEStateIndex_Lig,MinAbsPartialCharge_Lig,MinEStateIndex_Lig,MinPartialCharge_Lig,MolLogP_Lig,MolMR_Lig,MolWt_Lig,NHOHCount_Lig,NOCount_Lig,NumAliphaticCarbocycles_Lig,NumAliphaticHeterocycles_Lig,NumAliphaticRings_Lig,NumAromaticCarbocycles_Lig,NumAromaticHeterocycles_Lig,NumAromaticRings_Lig,NumHAcceptors_Lig,NumHDonors_Lig,NumHeteroatoms_Lig,NumRadicalElectrons_Lig,NumRotatableBonds_Lig,NumSaturatedCarbocycles_Lig,NumSaturatedHeterocycles_Lig,NumSaturatedRings_Lig,NumValenceElectrons_Lig,PEOE_VSA1_Lig,PEOE_VSA10_Lig,PEOE_VSA11_Lig,PEOE_VSA12_Lig,PEOE_VSA13_Lig,PEOE_VSA14_Lig,PEOE_VSA2_Lig,PEOE_VSA3_Lig,PEOE_VSA4_Lig,PEOE_VSA5_Lig,PEOE_VSA6_Lig,PEOE_VSA7_Lig,PEOE_VSA8_Lig,PEOE_VSA9_Lig,SMR_VSA1_Lig,SMR_VSA10_Lig,SMR_VSA2_Lig,SMR_VSA3_Lig,SMR_VSA4_Lig,SMR_VSA5_Lig,SMR_VSA6_Lig,SMR_VSA7_Lig,SMR_VSA8_Lig,SMR_VSA9_Lig,SlogP_VSA1_Lig,SlogP_VSA10_Lig,SlogP_VSA11_Lig,SlogP_VSA12_Lig,SlogP_VSA2_Lig,SlogP_VSA3_Lig,SlogP_VSA4_Lig,SlogP_VSA5_Lig,SlogP_VSA6_Lig,SlogP_VSA7_Lig,SlogP_VSA8_Lig,SlogP_VSA9_Lig,TPSA_Lig,VSA_EState1_Lig,VSA_EState10_Lig,VSA_EState2_Lig,VSA_EState3_Lig,VSA_EState4_Lig,VSA_EState5_Lig,VSA_EState6_Lig,VSA_EState7_Lig,VSA_EState8_Lig,VSA_EState9_Lig
"NCC(C)(O)C=C	MCULE-2921164232
",3.575471150366867,68.48040587771368,5.914213562373096,4.516127696252305,4.516127696252305,3.121320343559643,2.182331903865792,2.182331903865792,1.7654210865158595,1.7654210865158595,0.8530111737940828,0.8530111737940828,0.0833333333333333,0.0833333333333333,5.601050810983688,0.0,0.0,6.544756405912575,0.0,0.0,6.076020106833881,6.923737199690624,0.0,6.578935683598497,10.84019487200289,-0.34,7.0,90.06099999999998,6.66,2.094742891423352,2.366713780918728,8.88888888888889,0.3847743660603497,8.88888888888889,0.0918272175209338,0.2326388888888888,0.0918272175209338,-0.875,-0.3847743660603497,-0.1179,29.875199999999992,101.14899999999996,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,6.923737199690624,6.544756405912575,5.601050810983688,5.106527394840706,0.0,0.0,0.0,5.733667477162185,12.524788010674312,6.544756405912575,12.654955790432378,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.25233461173697,0.0,0.0,6.923737199690624,12.654955790432378,0.0,0.0,0.0,46.25,0.0,0.0,0.0,8.88888888888889,4.220555555555555,0.0,0.0,1.4236111111111112,5.216944444444445,0.0
"C1(CCC(=O)N(CC2C=CN=CC=2)C[C@@H]2CCC(=O)N2)C(C)=NOC=1C	MCULE-6149448663
",1.6646097037396117,752.8463515324542,18.51829709012868,15.19577769095888,15.19577769095888,12.524877143252588,8.904415742310734,8.904415742310734,6.735559514859564,6.735559514859564,4.771325269793635,4.771325269793635,3.292279570156432,3.292279570156432,0.0,9.589074368143644,0.0,17.85620028785097,32.351977680603184,29.001900020042907,0.0,12.393687143226153,30.880118267154945,15.457430382078986,4.523094936973348,-2.7,26.0,332.23400000000004,18.101918480213723,8.119226540619058,4.472642917925698,12.881248110355251,0.3611648691495627,12.881248110355251,0.2227761522419686,0.0206957566977405,0.2227761522419686,0.0206957566977405,-0.3611648691495627,1.92644,95.11670000000004,356.4260000000001,1.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,138.0,14.739793271830155,5.760247418874442,0.0,11.814359458703011,0.0,0.0,14.573052889090851,0.0,0.0,0.0,5.156663257125445,44.38530327385348,49.93013552174827,5.693927994848461,14.112169305116993,11.814359458703011,0.0,20.35734011292946,0.0,52.11735812614582,6.544756405912575,47.10749967726627,0.0,0.0,5.316788604006331,0.0,0.0,0.0,39.44150820268668,22.554652396982227,13.847474399381248,41.84354326589492,29.04951621712272,0.0,0.0,0.0,88.33,5.173790218719873,0.0,30.20589074625871,6.886590495459994,2.852252462177608,0.8787337382534901,3.829825627781977,5.722981577438648,4.783268467243035,0.0
"NC1OC2C(=C(Br)C=C(F)C=2)N=1	MCULE-6944091699
",2.8789469964992307,440.144150891284,8.71517847069432,5.843441639551154,7.429438178665857,5.664703797946449,3.1768020319471133,3.9698003015044656,2.2864580295061123,3.140794928680633,1.429730464275308,2.0342187175395625,0.97434976438289,1.4770937372236037,0.0,4.39041504767482,0.0,11.83187954605837,15.572440375090917,0.0,12.13273413692322,0.0,0.0,20.91392241889656,10.150818414215532,-1.1,12.0,226.992,7.544022314808277,2.4474236134952103,1.0591884212734313,12.748114134542709,0.4235500330385905,12.748114134542709,0.2925277466900443,0.038240740740741,0.2925277466900443,-0.3837731481481479,-0.4235500330385905,2.3116000000000003,46.07939999999999,231.024,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,62.0,10.150818414215532,11.333921558662157,5.583020141642242,0.0,6.014658705012475,0.0,0.0,4.39041504767482,4.9839785209472085,0.0,0.0,21.99631096641096,6.06636706846161,4.472719515832414,8.807565984728168,33.044323462220326,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,22.42267449380153,0.0,0.0,5.733667477162185,10.405073752687294,0.0,15.929943897949348,4.9839785209472085,0.0,5.817220841045895,0.0,21.02260458980898,0.0,11.099720859258504,0.0,52.05,18.21408635676493,3.142939814814815,3.8513657407407407,0.0,6.171121976568406,-0.3837731481481479,2.5875925925925927,0.0,0.0,0.0
"N1C=CN(CCCNCC2=CC=CC(OC)=C2OCC(O)CN2CCOCC2)C=1	MCULE-1147750916
",1.469153699410787,704.711585754045,20.31334402005525,17.12611894958428,17.12611894958428,14.258351493073064,10.192934519412496,10.192934519412496,7.15716934512179,7.15716934512179,4.917584568384016,4.917584568384016,3.3677560552295662,3.3677560552295662,6.103966387748303,5.106527394840706,0.0,6.606881964512918,24.58853647839296,51.377062667299136,0.0,13.30664111289061,30.723264851762444,19.76777650359537,14.210588861400147,-2.13,29.0,372.2550000000001,21.575802404361777,11.770684634487548,7.005574993242818,10.382396077682357,0.4928576606320127,10.382396077682357,0.1652670696906722,0.2275395810298406,0.1652670696906722,-0.5611096470974444,-0.4928576606320127,1.1435000000000004,110.30550000000008,404.5110000000003,2.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,8.0,0.0,12.0,0.0,1.0,1.0,160.0,29.201004508038537,12.71084835226122,11.49902366656781,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,0.0,12.13273413692322,19.031945097300195,50.68092066448602,26.65088154506791,19.31711625624085,0.0,0.0,19.76777650359537,0.0,25.614300822499462,53.10946905846658,42.48355991507252,0.0,11.49902366656781,14.790514511606428,0.0,11.49902366656781,0.0,78.77095074064464,17.8263757656252,0.0,11.984273114623004,36.92010842337552,0.0,0.0,0.0,81.01,18.883199139060224,0.0,6.250153808425903,13.837641540843132,1.0190308746955574,1.3744676596151169,5.860776260726206,6.038111853317231,6.436340878738154,1.633611317911809
"N1(C(=O)CC2C=C(OC)C=CC=2)CC2C(OC3=CC=C(OC)C=C3)=NC(N3CCOCC3)=NC=2CC1	MCULE-2088396552
",1.407087419825033,1211.285926780961,24.90720214718992,20.60575223732853,20.60575223732853,17.622856136028766,12.077967399309165,12.077967399309165,8.724617566363744,8.724617566363744,6.4205999516679455,6.4205999516679455,4.3977001252482975,4.3977001252482975,0.0,4.794537184071822,0.0,5.907179729351506,56.722759437408776,41.40936745663541,0.0,14.219595082555069,53.43084627854336,4.899909730850478,28.91540885709461,-3.85,36.0,460.3200000000003,23.87154213751293,10.822844230785767,5.357720648782943,13.198823252980969,0.496763800362795,13.198823252980969,0.2288664748753688,0.0431077259747902,0.2288664748753688,0.0431077259747902,-0.496763800362795,3.250100000000001,133.951,490.5600000000004,0.0,9.0,0.0,2.0,2.0,2.0,1.0,3.0,8.0,0.0,9.0,0.0,7.0,0.0,1.0,1.0,188.0,28.747271276901152,17.248535499851716,0.0,17.73550734677337,0.0,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,12.13273413692322,41.96165390246666,26.05509084066373,51.656316526964936,23.741988999272017,11.855519010338,0.0,14.867866772744891,0.0,19.386399651764595,51.967537960169096,65.35176752593533,0.0,23.128523836287084,19.110498592250625,5.948339280986494,23.128523836287084,0.0,67.84267473141502,28.917799789636465,0.0,16.82083097824245,48.53093654769288,0.0,0.0,0.0,86.25,22.317530217604176,0.0,26.833683150344093,0.0,2.673400182968705,3.2844152321793096,14.97641941629442,0.9364472691327784,3.727690343758841,3.250414187717679
"C1(=CC=CC(OC)=C1OCC1C=CC=CC=1C)C(O)=O	MCULE-5157432737
",2.286945526557334,619.6239792596039,14.535169427003233,11.420517132405475,11.420517132405475,9.6302289553358,6.207823254143642,6.207823254143642,4.35726993974759,4.35726993974759,3.0624939351900866,3.0624939351900866,1.9158217721954185,1.9158217721954185,5.969305287951849,9.901064578912528,0.0,11.3129633249809,12.356393797796825,11.126902983393991,13.176164609739144,12.13273413692322,31.189205473537065,0.0,9.473725907600098,-2.49,20.0,256.172,13.93052407316442,6.103089680820936,2.9080225307214658,11.232620464852609,0.4928402420568498,11.232620464852609,0.3391280906782519,0.0953094293272867,0.3391280906782519,-1.038255910388847,-0.4928402420568498,3.280820000000001,75.46430000000004,272.3,1.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,104.0,14.580253302440804,12.170333456209914,11.49902366656781,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,30.18337432000784,0.0,7.109797541277533,19.374790486512627,5.969305287951849,0.0,0.0,0.0,13.530619164203545,7.109797541277533,59.15492395432226,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,18.18563022407009,6.606881964512918,6.923737199690624,21.48489165916281,42.46456947923127,0.0,0.0,0.0,55.76,10.84801563681028,0.0,11.232620464852609,9.201850434618292,2.200881519274377,-0.3676658688166621,12.612528397161332,0.0,2.2840799792139075,1.4876894368858653
"C12C(C3=CC=C(C=C3)C)=NOC=1N=CN(CCC(=O)NCC1=CC=CC=C1OCC)C2=O	MCULE-9030101512
",1.460360180815763,1291.6007691918958,22.50142475325412,17.999213495808153,17.999213495808153,15.562881945713375,10.457676267320604,10.457676267320604,7.38794044479067,7.38794044479067,5.116397976346514,5.116397976346514,3.3986455258703683,3.3986455258703683,0.0,9.589074368143644,0.0,30.145521298035806,24.23179057973875,22.43986630837489,10.894419722555895,0.0,62.37841094707413,15.457430382078986,9.259957890773396,-3.94,32.0,408.2880000000002,21.2980748226746,9.466460550122608,4.536969805641133,13.033824671299037,0.4935280464392912,13.033824671299037,0.2664767064419663,0.1339684394189266,0.2664767064419663,-0.2904477577430315,-0.4935280464392912,3.465120000000001,120.31170000000004,432.4800000000002,1.0,8.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,1.0,8.0,0.0,8.0,0.0,0.0,0.0,164.0,14.576746494779728,23.156984117361706,0.0,5.907179729351506,11.272763539845716,0.0,14.156174015934996,4.9839785209472085,0.0,0.0,53.18468422805371,19.913841467842857,30.63723741814515,6.606881964512918,14.05449507484522,17.00690058861001,0.0,20.024530029870338,0.0,33.35780883413241,6.606881964512918,76.33896368497524,0.0,17.00689131982936,15.612918452858388,0.0,5.749511833283905,0.0,27.22180311972843,17.884049995896973,6.923737199690624,24.471461806010623,64.1758887435026,0.0,22.35710034580396,0.0,99.25,12.23771450758645,0.0,29.614177258231432,7.221102913962936,3.1137098043505027,0.5737399002308575,15.226300013153052,1.5153546495758798,4.997900952908887,0.0
"C1(=CN2C(N=CC=C2)=N1)C(=O)N1CC2C(C2)(CC)C1	MCULE-9683044976
",1.6080137478549266,627.2646461093643,13.035169427003233,10.912281143158015,10.912281143158015,9.21627526138944,6.807490805007375,6.807490805007375,5.7557538682435725,5.7557538682435725,4.751310040026215,4.751310040026215,3.3888670883986887,3.3888670883986887,0.0,4.794537184071822,0.0,5.907179729351506,16.886572188164436,19.007418857986544,12.84164324585202,16.794381749487947,17.163120370925164,16.891694241585043,0.0,-1.91,19.0,240.18099999999995,10.962113072061737,3.557911076289894,1.5037118218569316,12.463159486016629,0.3363935250961875,12.463159486016629,0.2736690074571603,0.0467824074074076,0.2736690074571603,0.0467824074074076,-0.3363935250961875,1.6014,69.72150000000003,256.309,0.0,5.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0,2.0,98.0,4.899909730850478,5.693927994848461,0.0,5.777653723919194,5.907179729351506,0.0,9.195231790333615,9.967957041894415,0.0,0.0,6.923737199690624,30.240906829871804,31.68004352666438,0.0,4.794537184071822,11.6848334532707,0.0,19.268561379006687,11.332896515558172,19.765380445542643,13.08951281182515,30.3508257781493,0.0,0.0,0.0,0.0,0.0,0.0,38.26525392018334,0.0,11.332896515558172,30.25384562446293,24.65689778330084,0.0,5.777653723919194,0.0,50.50000000000001,1.7912958238851096,0.0,22.87276703042328,0.0,0.9294687736205596,1.3495764571260604,1.833388710422441,7.78790224500294,4.018934292852944,0.0
"N1(CC2CC(N2C2=NC=NC(C)=C2)C1)C1N=CN=C(C)C=1C	MCULE-5426117822
",1.5642204646679614,703.5322609594153,15.267220234572113,13.19135326250752,13.19135326250752,10.631030293135236,7.733633088061596,7.733633088061596,6.280875012417499,6.280875012417499,4.8561667343154165,4.8561667343154165,3.58282485568155,3.58282485568155,0.0,0.0,0.0,0.0,12.08368165829592,36.11309435719213,11.984273114623004,12.654640149529085,13.847474399381248,42.725837813642016,0.0,-2.24,22.0,276.218,13.42480829994966,4.897328331309484,2.014792134076365,4.500346172419585,0.3521596370925353,4.500346172419585,0.13477451602414,0.5164087301587301,0.13477451602414,0.5164087301587301,-0.3521596370925353,1.6593599999999995,85.16000000000004,296.37800000000004,0.0,6.0,0.0,3.0,3.0,0.0,2.0,2.0,6.0,0.0,6.0,0.0,2.0,0.0,3.0,3.0,114.0,9.799819461700956,24.290365705199143,0.0,0.0,0.0,0.0,0.0,19.93591408378884,0.0,0.0,0.0,27.19203322199788,36.10718736168068,12.08368165829592,0.0,11.635725555670057,0.0,19.93591408378884,0.0,39.275714880293805,22.889332273526108,35.672314699384614,0.0,0.0,9.799819461700956,11.635725555670057,0.0,0.0,45.10910855390991,0.0,20.771211599071872,23.372129104319928,18.721007217990696,0.0,0.0,0.0,58.040000000000006,0.0,0.0,22.244582937488328,0.0,3.273016741922768,2.1432482468295966,3.111096518854456,4.569954655466921,8.15810089943793,0.0
"N1(C[C@@H]2[C@@H](C[C@H]([C@H](NC(C)=O)C2)OCC2CC2)C1)C(=O)CC1C2=CC=CC=C2NC=1	MCULE-3873836125
",1.2365200489974384,934.6740217179904,20.66456146007064,17.602315408280187,17.602315408280187,14.563683283512807,11.280071750239896,11.280071750239896,9.448736884220084,9.448736884220084,7.117869489210073,7.117869489210073,5.310987262659306,5.310987262659306,0.0,9.589074368143644,0.0,23.96016667559927,24.17453976141019,49.00441444596814,12.84164324585202,6.923737199690624,29.295854507848382,16.36713419341515,4.736862953800049,-2.3399999999999994,30.0,378.28200000000015,19.61329880932476,8.062764597991984,4.104268418074109,13.074912355795291,0.3757872332461124,13.074912355795291,0.2265901305818873,0.0034604482998452,0.2265901305818873,0.0034604482998452,-0.3757872332461124,2.8787000000000003,114.86540000000004,409.5300000000001,2.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,0.0,6.0,2.0,1.0,3.0,160.0,19.937539809604065,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,18.19910120538483,55.06682319034683,43.71990047972282,18.566628839822272,14.325937321943693,22.717284390784062,0.0,15.200676855804016,17.75371813848418,51.17365253121695,19.696394776338067,36.02576333715651,0.0,0.0,5.316788604006331,0.0,0.0,0.0,53.54044970373503,20.7467589448697,17.75371813848418,38.17047518309165,30.46231184545952,0.0,10.902924932081056,0.0,74.43,6.235419993034011,0.0,30.09572043135796,4.244230769149913,2.135584909462421,1.8089070449197813,8.183301354013127,6.814411624731531,3.982423873331265,0.0
"N1=CN(N=C1)CCCC(=O)N(CCSC1C=CC=CC=1)C(C)C	MCULE-8473701360
",1.7394835535680433,571.5440075499912,16.493353063746348,13.759687022377303,14.576183603305031,11.16470379794645,7.962917735073621,8.94851629472711,5.60450228975612,6.772830235605827,3.5322503111887107,4.524447502564942,2.3335295855717377,3.206800217134808,0.0,4.794537184071822,0.0,11.949020558499466,6.4208216229260096,25.26318804149795,11.222803550282316,22.77100795930084,23.099010936235302,36.06286886555272,0.0,-1.82,23.0,308.28100000000006,17.532554434128176,9.348380697745055,6.058375064174043,12.426922871000253,0.3394351522255608,12.426922871000253,0.2223923090549001,0.2164601704879489,0.2223923090549001,0.2164601704879489,-0.3394351522255608,3.087600000000002,93.27100000000006,332.47300000000007,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,124.0,4.899909730850478,12.654640149529085,0.0,5.907179729351506,0.0,0.0,9.476340119217006,4.9839785209472085,5.098681808301038,11.761884949391115,18.19910120538483,32.40103015923047,36.20051234616368,0.0,4.794537184071822,17.66906467874262,0.0,19.66437299524391,0.0,44.17119835581158,12.297610012659364,42.98647549183713,0.0,0.0,0.0,0.0,0.0,11.761884949391115,43.911003566402734,11.339293589984395,0.0,26.689117645233267,47.881958967354905,0.0,0.0,0.0,51.02,1.7621518592004703,1.789165638987969,19.548007239503207,4.053540567873839,0.0,1.1301600161669612,10.52614144644406,4.53722500419921,5.653608227624281,0.0
"N(C(=O)C1=CC=CC(OC)=C1)C(=S)NC1C=C(C=CC=1N1CCOCC1)C(F)(F)F	MCULE-5762074711
",1.799764946192804,930.9980902947729,21.72540387131522,16.083979185456666,16.900475766384396,14.27420681111856,9.080381111405284,9.488629401869147,6.469312065918285,6.8775603563821495,4.482841416059487,4.686965561291418,2.9856539579132275,3.188308262294738,17.646929738491977,17.96578232709628,0.0,10.79982315940832,43.30362634051545,12.13273413692322,19.242531678200752,18.19910120538483,4.899909730850478,10.633577208012662,21.6915993506468,-2.849999999999999,30.0,419.29900000000015,21.84922827746706,9.310060733217105,5.393412458898249,13.20629283953144,0.4967423514835259,13.20629283953144,0.4159881355916268,0.1142094198790626,0.4159881355916268,-4.508503545800815,-0.4967423514835259,3.677400000000002,111.15690000000004,439.4590000000002,2.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,10.0,0.0,4.0,0.0,1.0,1.0,160.0,19.690424242456903,5.749511833283905,5.112436884724758,0.0,5.907179729351506,6.176298517443475,10.111325788078153,0.0,13.17124514302446,0.0,6.06636706846161,48.61607585381636,18.652964303522147,37.261785511367485,27.439508234696383,34.612262606490084,0.0,5.316788604006331,0.0,6.176298517443475,43.62977261698533,53.59147246262526,0.0,5.749511833283905,20.270349892663187,24.546017692391587,5.749511833283905,12.217873443046695,44.43269089620478,10.913161471243525,0.0,15.921440167465814,42.46456947923127,0.0,0.0,0.0,62.83,50.00726830473848,5.172461550978416,14.326409878000788,5.106882007432603,0.1868733790960528,-0.0136036190213779,9.828431522955436,-4.508503545800815,2.000913123017026,1.476200731936732
"C1(SCC2C=CC=C(Br)C=2)C2CCCC=2N=C(C)N=1	MCULE-4363307485
",1.8057341312263784,613.089723916817,13.24227620818978,10.8184681559777,13.220961276020132,9.220346690612276,6.458236084157015,8.236832913367856,4.773369355013629,6.653093484061929,3.2715554802794915,4.853601764629156,2.414120816973024,3.934480331647563,0.0,0.0,0.0,0.0,0.0,28.891620866431147,28.267612579837703,0.0,18.685622149081738,50.16336921369021,0.0,-0.8700000000000001,19.0,320.15000000000003,13.12879842128993,5.63231107944439,3.003995625324761,4.622428075396826,0.237895221533638,4.622428075396826,0.1263402515535544,0.9003631792223064,0.1263402515535544,0.9003631792223064,-0.237895221533638,4.328520000000003,82.49700000000004,335.27000000000004,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,98.0,0.0,10.850364476669167,0.0,0.0,0.0,0.0,0.0,9.967957041894415,0.0,11.761884949391115,28.06267803487257,43.88238769708887,21.48295260912466,0.0,0.0,27.691828847340464,0.0,9.967957041894415,0.0,36.96501565388468,0.0,51.38342326592123,0.0,0.0,0.0,0.0,0.0,27.691828847340464,9.967957041894415,18.59449685259881,6.923737199690624,29.06605709916839,33.764147768348096,0.0,0.0,0.0,25.78,1.1339786732594273,5.344671857940707,9.173954803371966,1.1805328798185943,3.9696539719282784,1.8610113273704545,8.461944155748718,3.46972327202486,1.9878623918703284,0.0
"C1(=CC2=C(C=CC=C2)O1)C(=O)NC(=S)NC1C(O)=CC=C(C(C)CC)C=1	MCULE-2270430641
",1.709782302296865,931.5996273431148,18.681433796945203,14.57521767078473,15.391714251712456,12.473565548236332,8.414218264204393,8.822466554668257,6.142607091680062,6.550855382143925,4.326593861710793,4.530718006942725,2.608060630025692,2.810714934407203,5.907179729351506,9.901064578912528,0.0,16.622196136883105,17.188312462487197,17.3704973290878,0.0,18.19910120538483,30.33183534230805,24.481051607393912,16.63502438010004,-2.859999999999999,26.0,348.2980000000002,17.946842066290348,7.575499712273091,3.858733265304029,12.326494061761014,0.5057739454924156,12.326494061761014,0.2926578886437977,0.0670269699936909,0.2926578886437977,-0.4478975602586705,-0.5057739454924156,4.778700000000002,106.71370000000002,368.45800000000014,3.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,134.0,14.840466935900384,11.332531974926148,10.8726843035992,0.0,5.907179729351506,0.0,10.111325788078153,0.0,0.0,0.0,38.11294267322769,54.38552087767753,5.386224214464796,5.687386274683562,14.318215515965877,39.89412068791356,0.0,5.316788604006331,0.0,26.18620206846865,5.316788604006331,59.85463545826431,0.0,5.749511833283905,10.633577208012662,5.687386274683562,5.749511833283905,12.217873443046695,16.126144008916967,0.0,0.0,42.30443816311191,52.94808748474623,0.0,10.969244356107035,0.0,74.5,5.520934207220282,5.194195090073066,12.326494061761014,16.408176788848653,2.1734658383399923,0.1494894784273817,14.368017089903152,0.9835818043591174,4.208978974400671,0.0
"C1(C=C(ON=1)CCC)C(=O)N1CC2=C(C=NC(C(C)(C)C)=N2)C1	MCULE-3780465514
",1.767259924160491,730.4348647397844,16.61251969619286,14.088478626053002,14.088478626053002,10.880359961001206,7.983303243580459,7.983303243580459,7.005221372475821,7.005221372475821,3.88853710841937,3.88853710841937,2.5983206451658583,2.5983206451658583,0.0,4.794537184071822,0.0,11.322170198748283,18.78344080667361,35.68367464927184,0.0,10.966276799312087,6.196843571613076,42.81956909778236,4.523094936973348,-2.24,23.0,292.213,15.647923499124357,5.755632719380369,3.1109476816479664,12.57013428287982,0.3606112157865296,12.57013428287982,0.2762028786766446,0.1035451955274839,0.2762028786766446,-0.1190632086167793,-0.3606112157865296,2.870600000000002,84.80750000000005,314.38900000000007,0.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,122.0,9.423004667823824,11.58465191687437,5.693927994848461,0.0,5.907179729351506,0.0,4.794537184071822,9.967957041894415,0.0,0.0,32.85161205588794,6.4208216229260096,36.20723063000705,12.238684400761036,9.31763212104517,5.907179729351506,0.0,20.024530029870338,0.0,59.04109532583645,0.0,40.79917003834297,0.0,0.0,0.0,0.0,0.0,0.0,25.93170975922185,24.925324904147946,0.0,67.44626700402861,16.786305577048033,0.0,0.0,0.0,72.12,5.201196969349928,0.0,23.375642037494263,3.8966890274628367,2.1922309891747926,1.4361115514208955,1.7371844293272865,3.5888675132908334,9.322077482479164,0.0
"C1(C(NCCCC)=O)C=C(N(C)N=1)N	MCULE-3700512867
",2.52162414228197,299.11189771996374,10.552041763877789,8.578696363402674,8.578696363402674,6.647065707741406,4.725236911796109,4.725236911796109,3.1875045636290325,3.1875045636290325,1.9645323441904388,1.9645323441904388,1.0619143328327092,1.0619143328327092,0.0,4.794537184071822,0.0,5.907179729351506,18.056547178596063,12.84164324585202,4.681802935145185,13.1140390511388,0.0,17.339207611997992,5.733667477162185,-1.52,14.0,180.12599999999998,10.560128205128208,4.642479969836932,2.4819901420506056,11.442550075585787,0.3838953028903516,11.442550075585787,0.2713624236283277,0.1613425925925922,0.2713624236283277,-0.1613425925925922,-0.3838953028903516,0.5322000000000001,54.86160000000002,196.254,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,78.0,11.050456081168516,5.817862777835028,5.693927994848461,0.0,5.907179729351506,0.0,9.476340119217006,0.0,5.098681808301038,0.0,13.344558822616634,6.4208216229260096,19.658795457051376,0.0,4.794537184071822,11.725042507186531,0.0,15.097273347452552,7.04767198267719,19.765380445542643,12.27842388307476,11.760295063310071,0.0,0.0,11.050456081168516,5.817862777835028,0.0,0.0,22.232420878710304,7.04767198267719,0.0,30.25384562446293,6.06636706846161,0.0,0.0,0.0,72.94,1.4808869520030234,0.0,11.442550075585787,6.738598356009071,5.929746236457546,0.3299921527252882,1.5707133408919125,2.040369897959184,2.760638752414546,1.7065042359536406
